-0.073179
-0.075994
-0.078768
-0.081503
-0.084198
-0.086854
-0.08947
-0.092048
-0.094586
-0.097085
-0.099545
-0.10197
-0.10435
-0.10669
-0.109
-0.11127
-0.1135
-0.11569
-0.11785
-0.11996
-0.12204
-0.12408
-0.12609
-0.12806
-0.12999
-0.13188
-0.13374
-0.13556
-0.13735
-0.1391
-0.14082
-0.14249
-0.14414
-0.14575
-0.14732
-0.14886
-0.15037
-0.15184
-0.15327
-0.15468
-0.15605
-0.15738
-0.15869
-0.15996
-0.1612
-0.1624
-0.16358
-0.16472
-0.16583
-0.16691
-0.16796
-0.16898
-0.16996
-0.17092
-0.17185
-0.17275
-0.17362
-0.17446
-0.17527
-0.17605
-0.17681
-0.17754
-0.17824
-0.17891
-0.17956
-0.18018
-0.18077
-0.18134
-0.18189
-0.18241
-0.1829
-0.18337
-0.18382
-0.18424
-0.18464
-0.18502
-0.18537
-0.1857
-0.18601
-0.1863
-0.18657
-0.18682
-0.18705
-0.18726
-0.18745
-0.18762
-0.18777
-0.1879
-0.18801
-0.18811
-0.18819
-0.18826
-0.18831
-0.18834
-0.18836
-0.18836
-0.18834
-0.18832
-0.18828
-0.18822
-0.18816
-0.18808
-0.18799
-0.18788
-0.18777
-0.18764
-0.18751
-0.18736
-0.18721
-0.18704
-0.18687
-0.18669
-0.1865
-0.1863
-0.18609
-0.18588
-0.18566
-0.18544
-0.18521
-0.18497
-0.18473
-0.18449
-0.18424
-0.18399
-0.18373
-0.18347
-0.18321
-0.18295
-0.18269
-0.18242
-0.18215
-0.18189
-0.18162
-0.18135
-0.18108
-0.18081
-0.18055
-0.18029
-0.18002
-0.17976
-0.17951
-0.17925
-0.179
-0.17875
-0.17851
-0.17827
-0.17803
-0.1778
-0.17757
-0.17735
-0.17714
-0.17693
-0.17673
-0.17653
-0.17634
-0.17616
-0.17599
-0.17582
-0.17566
-0.17551
-0.17536
-0.17523
-0.1751
-0.17499
-0.17488
-0.17478
-0.17469
-0.17462
-0.17455
-0.17449
-0.17444
-0.17441
-0.17438
-0.17437
-0.17437
-0.17437
-0.17439
-0.17443
-0.17447
-0.17452
-0.17459
-0.17467
